,Unnamed: 0,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,filename,ball_count,out,striker_out,non_striker_out,bowler_out,dot,dotball,boundary,bowler_conceded_runs,noballcount,bowlerdotball,powerplay
402589,1442889,936165,2016/17,2017-02-07,Newlands,2,43.3,Sri Lanka,South Africa,DS Weerakkody,DAS Gunaratne,K Rabada,1,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,0,1.0,0,0,death overs
402590,1442890,936165,2016/17,2017-02-07,Newlands,2,43.4,Sri Lanka,South Africa,DAS Gunaratne,DS Weerakkody,K Rabada,0,0,,,,,,caught,DAS Gunaratne,,,936165.csv,1,1,1,0,1,1,1,0,0.0,0,1,death overs
402591,1442891,936165,2016/17,2017-02-07,Newlands,2,43.5,Sri Lanka,South Africa,KMDN Kulasekara,DS Weerakkody,K Rabada,1,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,0,1.0,0,0,death overs
402592,1442892,936165,2016/17,2017-02-07,Newlands,2,43.6,Sri Lanka,South Africa,DS Weerakkody,KMDN Kulasekara,K Rabada,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402593,1442893,936165,2016/17,2017-02-07,Newlands,2,44.1,Sri Lanka,South Africa,KMDN Kulasekara,DS Weerakkody,Imran Tahir,0,0,,,,,,lbw,KMDN Kulasekara,,,936165.csv,1,1,1,0,1,1,1,0,0.0,0,1,death overs
402594,1442894,936165,2016/17,2017-02-07,Newlands,2,44.2,Sri Lanka,South Africa,SS Pathirana,DS Weerakkody,Imran Tahir,1,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,0,1.0,0,0,death overs
402595,1442895,936165,2016/17,2017-02-07,Newlands,2,44.3,Sri Lanka,South Africa,DS Weerakkody,SS Pathirana,Imran Tahir,4,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,1,4.0,0,0,death overs
402596,1442896,936165,2016/17,2017-02-07,Newlands,2,44.4,Sri Lanka,South Africa,DS Weerakkody,SS Pathirana,Imran Tahir,4,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,1,4.0,0,0,death overs
402597,1442897,936165,2016/17,2017-02-07,Newlands,2,44.5,Sri Lanka,South Africa,DS Weerakkody,SS Pathirana,Imran Tahir,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402598,1442898,936165,2016/17,2017-02-07,Newlands,2,44.6,Sri Lanka,South Africa,DS Weerakkody,SS Pathirana,Imran Tahir,0,0,,,,,,caught,DS Weerakkody,,,936165.csv,1,1,1,0,1,1,1,0,0.0,0,1,death overs
402599,1442899,936165,2016/17,2017-02-07,Newlands,2,45.1,Sri Lanka,South Africa,LD Madushanka,SS Pathirana,D Pretorius,1,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,0,1.0,0,0,death overs
402600,1442900,936165,2016/17,2017-02-07,Newlands,2,45.2,Sri Lanka,South Africa,SS Pathirana,LD Madushanka,D Pretorius,0,1,,,,1.0,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402601,1442901,936165,2016/17,2017-02-07,Newlands,2,45.3,Sri Lanka,South Africa,LD Madushanka,SS Pathirana,D Pretorius,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402602,1442902,936165,2016/17,2017-02-07,Newlands,2,45.4,Sri Lanka,South Africa,LD Madushanka,SS Pathirana,D Pretorius,4,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,1,4.0,0,0,death overs
402603,1442903,936165,2016/17,2017-02-07,Newlands,2,45.5,Sri Lanka,South Africa,LD Madushanka,SS Pathirana,D Pretorius,1,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,0,1.0,0,0,death overs
402604,1442904,936165,2016/17,2017-02-07,Newlands,2,45.6,Sri Lanka,South Africa,SS Pathirana,LD Madushanka,D Pretorius,0,1,1.0,,,,,,,,,936165.csv,0,0,0,0,0,1,0,0,1.0,0,0,death overs
402605,1442905,936165,2016/17,2017-02-07,Newlands,2,45.7,Sri Lanka,South Africa,SS Pathirana,LD Madushanka,D Pretorius,0,0,,,,,,caught,SS Pathirana,,,936165.csv,1,1,1,0,1,1,1,0,0.0,0,1,death overs
402606,1442906,936165,2016/17,2017-02-07,Newlands,2,46.1,Sri Lanka,South Africa,LD Madushanka,CBRLS Kumara,WD Parnell,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402607,1442907,936165,2016/17,2017-02-07,Newlands,2,46.2,Sri Lanka,South Africa,LD Madushanka,CBRLS Kumara,WD Parnell,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402608,1442908,936165,2016/17,2017-02-07,Newlands,2,46.3,Sri Lanka,South Africa,LD Madushanka,CBRLS Kumara,WD Parnell,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402609,1442909,936165,2016/17,2017-02-07,Newlands,2,46.4,Sri Lanka,South Africa,LD Madushanka,CBRLS Kumara,WD Parnell,0,0,,,,,,caught,LD Madushanka,,,936165.csv,1,1,1,0,1,1,1,0,0.0,0,1,death overs
402610,1442910,936165,2016/17,2017-02-07,Newlands,2,46.5,Sri Lanka,South Africa,PADLR Sandakan,CBRLS Kumara,WD Parnell,1,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,0,1.0,0,0,death overs
402611,1442911,936165,2016/17,2017-02-07,Newlands,2,46.6,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,WD Parnell,1,0,,,,,,,,,,936165.csv,1,0,0,0,0,0,0,0,1.0,0,0,death overs
402612,1442912,936165,2016/17,2017-02-07,Newlands,2,47.1,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,K Rabada,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402613,1442913,936165,2016/17,2017-02-07,Newlands,2,47.2,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,K Rabada,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402614,1442914,936165,2016/17,2017-02-07,Newlands,2,47.3,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,K Rabada,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402615,1442915,936165,2016/17,2017-02-07,Newlands,2,47.4,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,K Rabada,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402616,1442916,936165,2016/17,2017-02-07,Newlands,2,47.5,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,K Rabada,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402617,1442917,936165,2016/17,2017-02-07,Newlands,2,47.6,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,K Rabada,0,0,,,,,,,,,,936165.csv,1,0,0,0,0,1,1,0,0.0,0,1,death overs
402618,1442918,936165,2016/17,2017-02-07,Newlands,2,48.1,Sri Lanka,South Africa,PADLR Sandakan,CBRLS Kumara,WD Parnell,0,0,,,,,,bowled,PADLR Sandakan,,,936165.csv,1,1,1,0,1,1,1,0,0.0,0,1,death overs
402619,1442919,936167,2016/17,2017-02-10,SuperSport Park,1,0.1,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402620,1442920,936167,2016/17,2017-02-10,SuperSport Park,1,0.2,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402621,1442921,936167,2016/17,2017-02-10,SuperSport Park,1,0.3,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402622,1442922,936167,2016/17,2017-02-10,SuperSport Park,1,0.4,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402623,1442923,936167,2016/17,2017-02-10,SuperSport Park,1,0.5,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402624,1442924,936167,2016/17,2017-02-10,SuperSport Park,1,0.6,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402625,1442925,936167,2016/17,2017-02-10,SuperSport Park,1,1.1,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402626,1442926,936167,2016/17,2017-02-10,SuperSport Park,1,1.2,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402627,1442927,936167,2016/17,2017-02-10,SuperSport Park,1,1.3,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402628,1442928,936167,2016/17,2017-02-10,SuperSport Park,1,1.4,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402629,1442929,936167,2016/17,2017-02-10,SuperSport Park,1,1.5,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402630,1442930,936167,2016/17,2017-02-10,SuperSport Park,1,1.6,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,2,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,2.0,0,0,powerplay
402631,1442931,936167,2016/17,2017-02-10,SuperSport Park,1,2.1,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402632,1442932,936167,2016/17,2017-02-10,SuperSport Park,1,2.2,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402633,1442933,936167,2016/17,2017-02-10,SuperSport Park,1,2.3,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402634,1442934,936167,2016/17,2017-02-10,SuperSport Park,1,2.4,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402635,1442935,936167,2016/17,2017-02-10,SuperSport Park,1,2.5,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402636,1442936,936167,2016/17,2017-02-10,SuperSport Park,1,2.6,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402637,1442937,936167,2016/17,2017-02-10,SuperSport Park,1,3.1,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402638,1442938,936167,2016/17,2017-02-10,SuperSport Park,1,3.2,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,2,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,2.0,0,0,powerplay
402639,1442939,936167,2016/17,2017-02-10,SuperSport Park,1,3.3,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402640,1442940,936167,2016/17,2017-02-10,SuperSport Park,1,3.4,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402641,1442941,936167,2016/17,2017-02-10,SuperSport Park,1,3.5,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402642,1442942,936167,2016/17,2017-02-10,SuperSport Park,1,3.6,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402643,1442943,936167,2016/17,2017-02-10,SuperSport Park,1,4.1,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402644,1442944,936167,2016/17,2017-02-10,SuperSport Park,1,4.2,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402645,1442945,936167,2016/17,2017-02-10,SuperSport Park,1,4.3,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402646,1442946,936167,2016/17,2017-02-10,SuperSport Park,1,4.4,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402647,1442947,936167,2016/17,2017-02-10,SuperSport Park,1,4.5,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402648,1442948,936167,2016/17,2017-02-10,SuperSport Park,1,4.6,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402649,1442949,936167,2016/17,2017-02-10,SuperSport Park,1,5.1,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402650,1442950,936167,2016/17,2017-02-10,SuperSport Park,1,5.2,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402651,1442951,936167,2016/17,2017-02-10,SuperSport Park,1,5.3,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402652,1442952,936167,2016/17,2017-02-10,SuperSport Park,1,5.4,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,1,,1.0,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,1.0,1,0,powerplay
402653,1442953,936167,2016/17,2017-02-10,SuperSport Park,1,5.5,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402654,1442954,936167,2016/17,2017-02-10,SuperSport Park,1,5.6,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402655,1442955,936167,2016/17,2017-02-10,SuperSport Park,1,5.7,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402656,1442956,936167,2016/17,2017-02-10,SuperSport Park,1,6.1,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402657,1442957,936167,2016/17,2017-02-10,SuperSport Park,1,6.2,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402658,1442958,936167,2016/17,2017-02-10,SuperSport Park,1,6.3,South Africa,Sri Lanka,HM Amla,Q de Kock,LD Madushanka,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402659,1442959,936167,2016/17,2017-02-10,SuperSport Park,1,6.4,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402660,1442960,936167,2016/17,2017-02-10,SuperSport Park,1,6.5,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402661,1442961,936167,2016/17,2017-02-10,SuperSport Park,1,6.6,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402662,1442962,936167,2016/17,2017-02-10,SuperSport Park,1,7.1,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402663,1442963,936167,2016/17,2017-02-10,SuperSport Park,1,7.2,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402664,1442964,936167,2016/17,2017-02-10,SuperSport Park,1,7.3,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402665,1442965,936167,2016/17,2017-02-10,SuperSport Park,1,7.4,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402666,1442966,936167,2016/17,2017-02-10,SuperSport Park,1,7.5,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402667,1442967,936167,2016/17,2017-02-10,SuperSport Park,1,7.6,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402668,1442968,936167,2016/17,2017-02-10,SuperSport Park,1,8.1,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402669,1442969,936167,2016/17,2017-02-10,SuperSport Park,1,8.2,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402670,1442970,936167,2016/17,2017-02-10,SuperSport Park,1,8.3,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402671,1442971,936167,2016/17,2017-02-10,SuperSport Park,1,8.4,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402672,1442972,936167,2016/17,2017-02-10,SuperSport Park,1,8.5,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402673,1442973,936167,2016/17,2017-02-10,SuperSport Park,1,8.6,South Africa,Sri Lanka,Q de Kock,HM Amla,LD Madushanka,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402674,1442974,936167,2016/17,2017-02-10,SuperSport Park,1,9.1,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402675,1442975,936167,2016/17,2017-02-10,SuperSport Park,1,9.2,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402676,1442976,936167,2016/17,2017-02-10,SuperSport Park,1,9.3,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402677,1442977,936167,2016/17,2017-02-10,SuperSport Park,1,9.4,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
402678,1442978,936167,2016/17,2017-02-10,SuperSport Park,1,9.5,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
402679,1442979,936167,2016/17,2017-02-10,SuperSport Park,1,9.6,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
402680,1442980,936167,2016/17,2017-02-10,SuperSport Park,1,10.1,South Africa,Sri Lanka,Q de Kock,HM Amla,DM de Silva,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402681,1442981,936167,2016/17,2017-02-10,SuperSport Park,1,10.2,South Africa,Sri Lanka,Q de Kock,HM Amla,DM de Silva,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402682,1442982,936167,2016/17,2017-02-10,SuperSport Park,1,10.3,South Africa,Sri Lanka,HM Amla,Q de Kock,DM de Silva,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402683,1442983,936167,2016/17,2017-02-10,SuperSport Park,1,10.4,South Africa,Sri Lanka,HM Amla,Q de Kock,DM de Silva,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402684,1442984,936167,2016/17,2017-02-10,SuperSport Park,1,10.5,South Africa,Sri Lanka,HM Amla,Q de Kock,DM de Silva,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402685,1442985,936167,2016/17,2017-02-10,SuperSport Park,1,10.6,South Africa,Sri Lanka,Q de Kock,HM Amla,DM de Silva,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402686,1442986,936167,2016/17,2017-02-10,SuperSport Park,1,11.1,South Africa,Sri Lanka,HM Amla,Q de Kock,SS Pathirana,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402687,1442987,936167,2016/17,2017-02-10,SuperSport Park,1,11.2,South Africa,Sri Lanka,HM Amla,Q de Kock,SS Pathirana,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402688,1442988,936167,2016/17,2017-02-10,SuperSport Park,1,11.3,South Africa,Sri Lanka,Q de Kock,HM Amla,SS Pathirana,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402689,1442989,936167,2016/17,2017-02-10,SuperSport Park,1,11.4,South Africa,Sri Lanka,HM Amla,Q de Kock,SS Pathirana,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402690,1442990,936167,2016/17,2017-02-10,SuperSport Park,1,11.5,South Africa,Sri Lanka,Q de Kock,HM Amla,SS Pathirana,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,middle overs
402691,1442991,936167,2016/17,2017-02-10,SuperSport Park,1,11.6,South Africa,Sri Lanka,Q de Kock,HM Amla,SS Pathirana,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402692,1442992,936167,2016/17,2017-02-10,SuperSport Park,1,12.1,South Africa,Sri Lanka,Q de Kock,HM Amla,DM de Silva,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402693,1442993,936167,2016/17,2017-02-10,SuperSport Park,1,12.2,South Africa,Sri Lanka,HM Amla,Q de Kock,DM de Silva,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402694,1442994,936167,2016/17,2017-02-10,SuperSport Park,1,12.3,South Africa,Sri Lanka,HM Amla,Q de Kock,DM de Silva,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402695,1442995,936167,2016/17,2017-02-10,SuperSport Park,1,12.4,South Africa,Sri Lanka,HM Amla,Q de Kock,DM de Silva,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402696,1442996,936167,2016/17,2017-02-10,SuperSport Park,1,12.5,South Africa,Sri Lanka,Q de Kock,HM Amla,DM de Silva,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402697,1442997,936167,2016/17,2017-02-10,SuperSport Park,1,12.6,South Africa,Sri Lanka,HM Amla,Q de Kock,DM de Silva,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402698,1442998,936167,2016/17,2017-02-10,SuperSport Park,1,13.1,South Africa,Sri Lanka,HM Amla,Q de Kock,SS Pathirana,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,middle overs
402699,1442999,936167,2016/17,2017-02-10,SuperSport Park,1,13.2,South Africa,Sri Lanka,HM Amla,Q de Kock,SS Pathirana,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402700,1443000,936167,2016/17,2017-02-10,SuperSport Park,1,13.3,South Africa,Sri Lanka,HM Amla,Q de Kock,SS Pathirana,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,middle overs
402701,1443001,936167,2016/17,2017-02-10,SuperSport Park,1,13.4,South Africa,Sri Lanka,HM Amla,Q de Kock,SS Pathirana,1,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
402702,1443002,936167,2016/17,2017-02-10,SuperSport Park,1,13.5,South Africa,Sri Lanka,Q de Kock,HM Amla,SS Pathirana,0,0,,,,,,,,,,936167.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
402703,1443003,936167,2016/17,2017-02-10,SuperSport Park,1,13.6,South Africa,Sri Lanka,Q de Kock,HM Amla,SS Pathirana,4,0,,,,,,,,,,936167.csv,1,0,0,0,0,0,0,1,4.0,0,0,middle overs
